,joint_name,degrees_offset,variance,end_effector_accuracy,end_effector_precision
135,wrist_pitch,135,0.20327574395762948,0.4063690881682163,0.0005245359037795665
136,wrist_pitch,140,0.20892889750087437,0.4133244866126591,0.0005426454445002088
137,wrist_pitch,145,0.2138235737445796,0.4194930984050066,0.0005589636056628727
138,wrist_pitch,150,0.21793736981825562,0.4248631812421111,0.0005733661962079344
139,wrist_pitch,155,0.22125499682079586,0.4294245128660765,0.000585743603724825
140,wrist_pitch,160,0.2237678464173431,0.43316841052290755,0.0005960016286686579
141,wrist_pitch,165,0.22547359651466986,0.4360877474906253,0.0006040622012756456
142,wrist_pitch,170,0.22637569585543724,0.43817696664538736,0.0006098639757211421
143,wrist_pitch,175,0.22648285244277983,0.43943209103978936,0.0006133627969984105
144,wrist_yaw,0,0.00026731202106855865,0.0,0.0
145,wrist_yaw,5,0.0006969750791739969,0.006014853120813864,4.7784101082504064e-33
146,wrist_yaw,10,0.0021713440999375135,0.01201825662685035,3.6286990917644705e-33
147,wrist_yaw,15,0.004688550955012276,0.017998782698324608,3.995671105016545e-33
148,wrist_yaw,20,0.008248452058785995,0.023945047063948628,4.571971852629787e-33
149,wrist_yaw,25,0.012852053000606541,0.029845730671538936,6.4277911893924e-33
150,wrist_yaw,30,0.01850064664196035,0.03568960123447554,4.394161215220351e-33
151,wrist_yaw,35,0.02519470833027508,0.04146553461299797,3.777525750570052e-33
152,wrist_yaw,40,0.03293255000511567,0.04716253598963766,4.726130718792362e-33
153,wrist_yaw,45,0.04170886408466308,0.05276976079847773,3.8130034074403435e-33
154,wrist_yaw,50,0.05151311589191089,0.0582765353684008,3.296043264473243e-33
155,wrist_yaw,55,0.062327919348174984,0.06367237724102835,4.929704892738556e-33
156,wrist_yaw,60,0.07412742994415494,0.06894701512467626,4.3113800158563386e-33
157,wrist_yaw,65,0.08687583893648383,0.07409040844634221,5.0107966798706506e-33
158,wrist_yaw,70,0.10052597134813004,0.07909276646450698,6.203521715605202e-33
159,wrist_yaw,75,0.11501818008083661,0.08394456690636762,2.551012470197128e-33
160,wrist_yaw,80,0.13027940694350937,0.08863657409402467,5.054721397900535e-33
161,wrist_yaw,85,0.1462226379751726,0.09315985652512021,3.591690405059003e-33
162,wrist_yaw,90,0.1627466725877732,0.0975058038744601,3.0983820333387634e-33
163,wrist_yaw,95,0.1797362840287301,0.10166614338425732,3.527492740246095e-33
164,wrist_yaw,100,0.1970627500873422,0.10563295561179678,2.7165748689251536e-33
165,wrist_yaw,105,0.21458487173027785,0.10939868950454446,3.530871564709932e-33
166,wrist_yaw,110,0.23215026891926951,0.11295617677400523,4.308001191392501e-33
167,wrist_yaw,115,0.2495971735464328,0.11629864554096726,2.3854500714691027e-33
168,wrist_yaw,120,0.2667564586604173,0.11941973322615916,2.8753796187255047e-33
169,wrist_yaw,125,0.283454082741913,0.12231349866178114,3.145685575832485e-33
170,wrist_yaw,130,0.2995136879423112,0.1249744334008556,2.6050736616185244e-33
171,wrist_yaw,135,0.3147594969620783,0.12739747220286907,3.1490644002963224e-33
172,wrist_yaw,140,0.32901919472548563,0.12957800267574543,2.6625136775037577e-33
173,wrist_yaw,145,0.3421270426762826,0.13151187405579629,3.486946846680048e-33
174,wrist_yaw,150,0.35392681833454287,0.13319540510893568,1.729958125484675e-33
175,wrist_yaw,155,0.364274723584964,0.13462539113811822,2.5543912946609655e-33
176,wrist_yaw,160,0.3730421517540632,0.13579911008366236,3.1085185067302755e-33
177,wrist_yaw,165,0.38011814757194795,0.1367143277048454,2.230024146132589e-33
178,wrist_yaw,170,0.3854116116082943,0.13736930183290783,2.5814218903716637e-33
179,wrist_yaw,175,0.38885312372109326,0.13776278568737063,2.865243145333993e-33
