,joint_name,degrees_offset,variance,end_effector_accuracy,end_effector_precision
71,shoulder_pitch,170,21.63416876310594,2.2209677929391476,0.03953185825178225
72,shoulder_pitch,175,21.694902368347094,2.2273295852474932,0.039758654574056834
73,shoulder_pitch,180,21.714341582372825,2.229451529097182,0.03983444562002288
74,forearm_pitch,0,0.176934050151632,0.0,0.0
75,forearm_pitch,5,0.8576174722379609,0.0548183667850049,5.1948625423226146e-05
76,forearm_pitch,10,1.6438332900252806,0.10953238369316216,0.00020739914128599282
77,forearm_pitch,15,2.431450373877027,0.16403789948354583,0.00046516847529900015
78,forearm_pitch,20,3.2155410135159643,0.2182311598089578,0.0008232948471850237
79,forearm_pitch,25,3.9939509826818758,0.2720090047182252,0.0012790526990114047
80,forearm_pitch,30,4.7649795844759195,0.32526906502703024,0.0018289734383316195
81,forearm_pitch,35,5.527065428066029,0.3779099571834712,0.002468871836268224
82,forearm_pitch,40,6.278710923512151,0.42983147625741563,0.0031938778796317124
83,forearm_pitch,45,7.018458981268878,0.48093478668628,0.003998473834661457
84,forearm_pitch,50,7.744885964398911,0.5311226104141407,0.00487653624031136
85,forearm_pitch,55,8.456598808265491,0.5802994120660423,0.005821382511485869
86,forearm_pitch,60,9.152236102801304,0.6283715808050137,0.006825821797547546
87,forearm_pitch,65,9.83046881950931,0.6752476085256168,0.007882209709032445
88,forearm_pitch,70,10.49000267427249,0.7208382640448263,0.008982506496069728
89,forearm_pitch,75,11.129579630523706,0.7650567629586578,0.010118338235732629
90,forearm_pitch,80,11.747980393518695,0.8078189328412136,0.01128106056264842
91,forearm_pitch,85,12.344026331643246,0.8490433734716796,0.01246182445783826
92,forearm_pitch,90,12.91658168204052,0.8886516117842715,0.013651643595095077
93,forearm_pitch,95,13.464555701500204,0.9265682512461763,0.014841462732351913
94,forearm_pitch,100,13.98690451117402,0.9627211153791372,0.016022226627541762
95,forearm_pitch,105,14.482633322758467,0.9970413851514828,0.01718494895445754
96,forearm_pitch,110,14.950797861824443,1.0294637299790645,0.018320780694120447
97,forearm_pitch,115,15.390506692507858,1.059926432085738,0.019421077481157713
98,forearm_pitch,120,15.800922275405295,1.088371503986656,0.020477465392642627
99,forearm_pitch,125,16.18126338016989,1.1147447988707428,0.02148190467870429
100,forearm_pitch,130,16.530805594997947,1.1389961136722269,0.022426750949878813
101,forearm_pitch,135,16.84888334829546,1.1610792846350284,0.023304813355528736
102,forearm_pitch,140,17.1348909210308,1.180952275188095,0.024109409310558473
103,forearm_pitch,145,17.38828391543395,1.1985772559644015,0.024834415353921932
104,forearm_pitch,150,17.608579939493772,1.2139206768113018,0.025474313751858546
105,forearm_pitch,155,17.795359238761215,1.2269533306551508,0.026024234491178768
106,forearm_pitch,160,17.948266458021607,1.2376504090986293,0.02647999234300515
107,forearm_pitch,165,18.067010312431833,1.2459915496449376,0.02683811871489116
108,forearm_pitch,170,18.151364920676254,1.251960874458967,0.027095888048904178
109,forearm_pitch,175,18.201169450142192,1.255547020591659,0.027251338564766945
110,forearm_pitch,180,18.216329280005798,1.2567431616100273,0.027303287190190158
